"date_id","이전블록이름","블록이름","호출수"
"2021-03-10","","셔틀","2"
"2021-03-11","","학식","90"
"2021-03-11","도움말","학식","61"
"2021-03-11","","도움말","47"
"2021-03-11","","도움말","14"
"2021-03-11","","웰컴 블록","12"
"2021-03-11","웰컴 블록","학식","11"
"2021-03-11","폴백 블록","학식","10"
"2021-03-11","","폴백 블록","9"
"2021-03-11","","학식","8"
"2021-03-11","학식","후원","5"
"2021-03-11","후원","도움말","4"
"2021-03-11","날씨","폴백 블록","3"
"2021-03-11","","셔틀","3"
"2021-03-11","학식","도움말","3"
"2021-03-11","","후원","2"
"2021-03-11","셔틀","셔틀","2"
"2021-03-11","도움말","후원","2"
"2021-03-11","도움말","추천","2"
"2021-03-11","학식","셔틀","2"
"2021-03-11","폴백 블록","날씨","2"
"2021-03-11","폴백 블록","폴백 블록","2"
"2021-03-11","","후원","2"
"2021-03-11","도움말","날씨","2"
"2021-03-12","","학식","73"
"2021-03-12","도움말","학식","40"
"2021-03-12","","도움말","37"
"2021-03-12","","폴백 블록","18"
"2021-03-12","폴백 블록","학식","16"
"2021-03-12","","학식","12"
"2021-03-12","","도움말","9"
"2021-03-12","","웰컴 블록","6"
"2021-03-12","폴백 블록","셔틀","5"
"2021-03-12","도움말","셔틀","4"
"2021-03-12","웰컴 블록","학식","4"
"2021-03-12","도움말","추천","3"
"2021-03-12","학식","도움말","3"
"2021-03-12","도움말","날씨","3"
"2021-03-12","","날씨","2"
"2021-03-12","","폴백 블록","2"
"2021-03-12","","셔틀","2"
"2021-03-13","도움말","학식","20"
"2021-03-13","","학식","16"
"2021-03-13","","도움말","15"
"2021-03-13","폴백 블록","학식","7"
"2021-03-13","폴백 블록","폴백 블록","6"
"2021-03-13","","웰컴 블록","4"
"2021-03-13","학식","폴백 블록","4"
"2021-03-13","학식","도움말","4"
"2021-03-13","","학식","3"
"2021-03-13","","폴백 블록","3"
"2021-03-13","","도움말","2"
"2021-03-13","도움말","셔틀","2"
"2021-03-13","","셔틀","2"
"2021-03-13","날씨","폴백 블록","2"
"2021-03-14","","학식","12"
"2021-03-14","도움말","학식","10"
"2021-03-14","","웰컴 블록","10"
"2021-03-14","","도움말","9"
"2021-03-14","폴백 블록","폴백 블록","6"
"2021-03-14","웰컴 블록","학식","5"
"2021-03-14","학식","도움말","5"
"2021-03-14","폴백 블록","학식","5"
"2021-03-14","","폴백 블록","4"
"2021-03-14","학식","후원","3"
"2021-03-14","후원","도움말","3"
"2021-03-14","","학식","2"
"2021-03-14","웰컴 블록","폴백 블록","2"
"2021-03-14","폴백 블록","막차","2"
"2021-03-14","셔틀","폴백 블록","2"
"2021-03-14","도움말","추천","2"
"2021-03-14","도움말","날씨","2"
"2021-03-14","도움말","시설","2"
"2021-03-14","폴백 블록","셔틀","2"
"2021-03-15","","학식","118"
"2021-03-15","도움말","학식","57"
"2021-03-15","","도움말","43"
"2021-03-15","","폴백 블록","20"
"2021-03-15","폴백 블록","학식","19"
"2021-03-15","","웰컴 블록","12"
"2021-03-15","웰컴 블록","학식","11"
"2021-03-15","날씨","날씨","10"
"2021-03-15","","도움말","6"
"2021-03-15","학식","도움말","6"
"2021-03-15","후원","도움말","5"
"2021-03-15","","학식","5"
"2021-03-15","학식","후원","4"
"2021-03-15","폴백 블록","도움말","4"
"2021-03-15","날씨","폴백 블록","4"
"2021-03-15","","후원","3"
"2021-03-15","도움말","추천","3"
"2021-03-15","도움말","날씨","3"
"2021-03-15","폴백 블록","폴백 블록","3"
"2021-03-15","","날씨","3"
"2021-03-15","","셔틀","2"
"2021-03-15","학식","폴백 블록","2"
"2021-03-15","도움말","도움말","2"
"2021-03-15","","날씨","2"
"2021-03-15","학식","학식","2"
"2021-03-15","학식","추천","2"
"2021-03-16","","학식","129"
"2021-03-16","도움말","학식","66"
"2021-03-16","","도움말","56"
"2021-03-16","폴백 블록","학식","23"
"2021-03-16","","폴백 블록","18"
"2021-03-16","날씨","날씨","15"
"2021-03-16","","웰컴 블록","15"
"2021-03-16","","학식","12"
"2021-03-16","웰컴 블록","학식","12"
"2021-03-16","학식","도움말","9"
"2021-03-16","","도움말","7"
"2021-03-16","날씨","폴백 블록","5"
"2021-03-16","","폴백 블록","5"
"2021-03-16","폴백 블록","날씨","4"
"2021-03-16","","셔틀","4"
"2021-03-16","","날씨","4"
"2021-03-16","폴백 블록","셔틀","3"
"2021-03-16","","날씨","3"
"2021-03-16","폴백 블록","폴백 블록","3"
"2021-03-16","후원","도움말","2"
"2021-03-16","도움말","셔틀","2"
"2021-03-16","폴백 블록","도움말","2"
"2021-03-16","도움말","폴백 블록","2"
"2021-03-16","","후원","2"
"2021-03-17","","학식","139"
"2021-03-17","도움말","학식","76"
"2021-03-17","","도움말","52"
"2021-03-17","날씨","날씨","39"
"2021-03-17","","학식","30"
"2021-03-17","폴백 블록","학식","28"
"2021-03-17","","웰컴 블록","22"
"2021-03-17","","폴백 블록","20"
"2021-03-17","","도움말","20"
"2021-03-17","학식","도움말","15"
"2021-03-17","웰컴 블록","학식","14"
"2021-03-17","폴백 블록","폴백 블록","11"
"2021-03-17","날씨","폴백 블록","10"
"2021-03-17","폴백 블록","날씨","7"
"2021-03-17","도움말","추천","7"
"2021-03-17","도움말","날씨","6"
"2021-03-17","","폴백 블록","6"
"2021-03-17","학식","학식","6"
"2021-03-17","","셔틀","5"
"2021-03-17","","날씨","5"
"2021-03-17","도움말","셔틀","5"
"2021-03-17","후원","도움말","4"
"2021-03-17","","후원","4"
"2021-03-17","학식","폴백 블록","4"
"2021-03-17","행복","행복","3"
"2021-03-17","","날씨","3"
"2021-03-17","웰컴 블록","추천","3"
"2021-03-17","날씨","도움말","3"
"2021-03-17","추천","폴백 블록","3"
"2021-03-17","셔틀","도움말","2"
"2021-03-17","","날씨","2"
"2021-03-17","시설","학식","2"
"2021-03-17","추천","후원","2"
"2021-03-17","교내공지","날씨","2"
"2021-03-17","학식","후원","2"
"2021-03-17","도움말","시설","2"
"2021-03-18","","학식","137"
"2021-03-18","도움말","학식","69"
"2021-03-18","","도움말","53"
"2021-03-18","","웰컴 블록","25"
"2021-03-18","학식","도움말","20"
"2021-03-18","웰컴 블록","학식","19"
"2021-03-18","폴백 블록","학식","18"
"2021-03-18","","학식","17"
"2021-03-18","","폴백 블록","15"
"2021-03-18","","도움말","11"
"2021-03-18","폴백 블록","폴백 블록","7"
"2021-03-18","도움말","추천","6"
"2021-03-18","도움말","셔틀","5"
"2021-03-18","","학식","4"
"2021-03-18","폴백 블록","날씨","4"
"2021-03-18","","폴백 블록","4"
"2021-03-18","추천","학식","3"
"2021-03-18","","날씨","3"
"2021-03-18","셔틀","폴백 블록","2"
"2021-03-18","날씨","폴백 블록","2"
"2021-03-18","도움말","막차","2"
"2021-03-18","폴백 블록","번호","2"
"2021-03-18","","후원","2"
"2021-03-18","셔틀","도움말","2"
"2021-03-18","폴백 블록","셔틀","2"
"2021-03-18","학식","폴백 블록","2"
"2021-03-18","","셔틀","2"
"2021-03-18","학식","학식","2"
"2021-03-18","웰컴 블록","폴백 블록","2"
"2021-03-19","","학식","92"
"2021-03-19","도움말","학식","51"
"2021-03-19","","도움말","41"
"2021-03-19","","도움말","11"
"2021-03-19","","폴백 블록","11"
"2021-03-19","학식","도움말","10"
"2021-03-19","폴백 블록","학식","10"
"2021-03-19","","웰컴 블록","9"
"2021-03-19","웰컴 블록","학식","8"
"2021-03-19","도움말","셔틀","7"
"2021-03-19","날씨","도움말","5"
"2021-03-19","","학식","4"
"2021-03-19","도움말","추천","3"
"2021-03-19","폴백 블록","폴백 블록","3"
"2021-03-19","","날씨","2"
"2021-03-19","","후원","2"
"2021-03-19","후원","도움말","2"
"2021-03-19","","학식","2"
"2021-03-19","폴백 블록","셔틀","2"
"2021-03-19","","셔틀","2"
"2021-03-19","","날씨","2"
"2021-03-19","학식","날씨","2"
"2021-03-19","","날씨","2"
"2021-03-20","도움말","학식","16"
"2021-03-20","","학식","16"
"2021-03-20","","폴백 블록","11"
"2021-03-20","","도움말","11"
"2021-03-20","폴백 블록","학식","10"
"2021-03-20","","웰컴 블록","9"
"2021-03-20","웰컴 블록","학식","8"
"2021-03-20","학식","도움말","5"
"2021-03-20","","도움말","3"
"2021-03-20","학식","학식","3"
"2021-03-20","폴백 블록","폴백 블록","3"
"2021-03-20","학식","폴백 블록","2"
"2021-03-20","도움말","셔틀","2"
"2021-03-20","","학식","2"
"2021-03-21","","학식","11"
"2021-03-21","도움말","학식","9"
"2021-03-21","","웰컴 블록","6"
"2021-03-21","","도움말","6"
"2021-03-21","폴백 블록","폴백 블록","6"
"2021-03-21","","폴백 블록","3"
"2021-03-21","웰컴 블록","학식","3"
"2021-03-21","폴백 블록","학식","3"
"2021-03-21","학식","도움말","3"
"2021-03-21","학식","폴백 블록","2"
"2021-03-21","","도움말","2"
"2021-03-22","","학식","134"
"2021-03-22","도움말","학식","82"
"2021-03-22","","도움말","67"
"2021-03-22","","폴백 블록","20"
"2021-03-22","폴백 블록","학식","19"
"2021-03-22","","웰컴 블록","19"
"2021-03-22","학식","도움말","18"
"2021-03-22","","도움말","16"
"2021-03-22","웰컴 블록","학식","15"
"2021-03-22","","학식","14"
"2021-03-22","도움말","날씨","5"
"2021-03-22","도움말","시설","4"
"2021-03-22","도움말","추천","4"
"2021-03-22","폴백 블록","폴백 블록","4"
"2021-03-22","도움말","교내공지","3"
"2021-03-22","도움말","셔틀","3"
"2021-03-22","학식","학식","3"
"2021-03-22","도움말","막차","3"
"2021-03-22","교내공지","도움말","3"
"2021-03-22","날씨","도움말","3"
"2021-03-22","폴백 블록","추천","2"
"2021-03-22","번호","도움말","2"
"2021-03-22","학식","폴백 블록","2"
"2021-03-22","막차","도움말","2"
"2021-03-22","","학식","2"
"2021-03-23","","학식","185"
"2021-03-23","도움말","학식","94"
"2021-03-23","","도움말","74"
"2021-03-23","폴백 블록","학식","22"
"2021-03-23","","도움말","22"
"2021-03-23","학식","도움말","22"
"2021-03-23","","폴백 블록","19"
"2021-03-23","","웰컴 블록","18"
"2021-03-23","","학식","17"
"2021-03-23","웰컴 블록","학식","15"
"2021-03-23","도움말","추천","8"
"2021-03-23","도움말","셔틀","5"
"2021-03-23","도움말","교내공지","4"
"2021-03-23","도움말","막차","4"
"2021-03-23","셔틀","도움말","4"
"2021-03-23","도움말","시설","4"
"2021-03-23","도움말","날씨","3"
"2021-03-23","막차","도움말","3"
"2021-03-23","날씨","도움말","3"
"2021-03-23","교내공지","도움말","2"
"2021-03-23","","셔틀","2"
"2021-03-23","학식","폴백 블록","2"
"2021-03-23","도움말","번호","2"
"2021-03-23","학식","추천","2"
"2021-03-23","번호","도움말","2"
"2021-03-23","추천","학식","2"
"2021-03-23","도움말","폴백 블록","2"
"2021-03-24","","학식","148"
"2021-03-24","도움말","학식","90"
"2021-03-24","","도움말","73"
"2021-03-24","","웰컴 블록","27"
"2021-03-24","웰컴 블록","학식","23"
"2021-03-24","","학식","19"
"2021-03-24","","도움말","19"
"2021-03-24","폴백 블록","학식","16"
"2021-03-24","","폴백 블록","14"
"2021-03-24","학식","도움말","14"
"2021-03-24","도움말","셔틀","7"
"2021-03-24","학식","학식","6"
"2021-03-24","도움말","추천","4"
"2021-03-24","셔틀","도움말","4"
"2021-03-24","","셔틀","3"
"2021-03-24","학식","셔틀","3"
"2021-03-24","도움말","날씨","3"
"2021-03-24","폴백 블록","폴백 블록","2"
"2021-03-24","도움말","막차","2"
"2021-03-24","학식","폴백 블록","2"
"2021-03-24","셔틀","폴백 블록","2"
"2021-03-24","도움말","교내공지","2"
"2021-03-24","","학식","2"
"2021-03-24","","셔틀","2"
"2021-03-24","폴백 블록","셔틀","2"
"2021-03-24","도움말","폴백 블록","2"
"2021-03-25","","학식","155"
"2021-03-25","도움말","학식","89"
"2021-03-25","","도움말","69"
"2021-03-25","폴백 블록","학식","24"
"2021-03-25","","폴백 블록","22"
"2021-03-25","","웰컴 블록","18"
"2021-03-25","","도움말","17"
"2021-03-25","학식","도움말","15"
"2021-03-25","웰컴 블록","학식","14"
"2021-03-25","","학식","14"
"2021-03-25","도움말","셔틀","7"
"2021-03-25","학식","학식","6"
"2021-03-25","도움말","막차","4"
"2021-03-25","셔틀","도움말","4"
"2021-03-25","","폴백 블록","4"
"2021-03-25","","셔틀","4"
"2021-03-25","폴백 블록","폴백 블록","3"
"2021-03-25","도움말","추천","3"
"2021-03-25","학식","폴백 블록","3"
"2021-03-25","교내공지","도움말","2"
"2021-03-25","도움말","교내공지","2"
"2021-03-25","폴백 블록","셔틀","2"
"2021-03-26","","학식","104"
"2021-03-26","도움말","학식","64"
"2021-03-26","","도움말","56"
"2021-03-26","폴백 블록","학식","19"
"2021-03-26","","폴백 블록","17"
"2021-03-26","","도움말","17"
"2021-03-26","학식","도움말","15"
"2021-03-26","","웰컴 블록","13"
"2021-03-26","웰컴 블록","학식","10"
"2021-03-26","도움말","셔틀","8"
"2021-03-26","","학식","8"
"2021-03-26","","셔틀","6"
"2021-03-26","도움말","추천","6"
"2021-03-26","학식","폴백 블록","4"
"2021-03-26","시설","폴백 블록","3"
"2021-03-26","셔틀","도움말","3"
"2021-03-26","폴백 블록","시설","3"
"2021-03-26","폴백 블록","폴백 블록","3"
"2021-03-26","도움말","막차","3"
"2021-03-26","시설","도움말","2"
"2021-03-26","도움말","날씨","2"
"2021-03-26","도움말","번호","2"
"2021-03-26","도움말","시설","2"
"2021-03-26","폴백 블록","추천","2"
"2021-03-27","","학식","19"
"2021-03-27","","도움말","17"
"2021-03-27","도움말","학식","16"
"2021-03-27","","웰컴 블록","6"
"2021-03-27","학식","도움말","6"
"2021-03-27","웰컴 블록","학식","5"
"2021-03-27","도움말","셔틀","5"
"2021-03-27","폴백 블록","학식","4"
"2021-03-27","","도움말","3"
"2021-03-27","","셔틀","3"
"2021-03-27","교내공지","도움말","2"
"2021-03-27","도움말","추천","2"
"2021-03-27","학식","폴백 블록","2"
"2021-03-27","도움말","교내공지","2"
"2021-03-28","","학식","10"
"2021-03-28","도움말","학식","10"
"2021-03-28","","도움말","7"
"2021-03-28","학식","도움말","3"
"2021-03-28","","셔틀","3"
"2021-03-28","","웰컴 블록","2"
"2021-03-28","도움말","날씨","2"
"2021-03-28","","도움말","2"
"2021-03-28","폴백 블록","학식","2"
"2021-03-29","","학식","145"
"2021-03-29","도움말","학식","82"
"2021-03-29","","도움말","75"
"2021-03-29","식단 등록-중식","식단 등록-중식","35"
"2021-03-29","식당 확인","식당 확인","33"
"2021-03-29","식단 등록-석식","식단 등록-석식","32"
"2021-03-29","식당 확인","식단 등록-중식","31"
"2021-03-29","날짜 입력","날짜 입력","31"
"2021-03-29","식단 등록-중식","식단 등록-석식","30"
"2021-03-29","식단 등록-석식","날짜 입력","29"
"2021-03-29","학식","도움말","16"
"2021-03-29","","웰컴 블록","15"
"2021-03-29","웰컴 블록","학식","13"
"2021-03-29","","학식","13"
"2021-03-29","폴백 블록","학식","12"
"2021-03-29","","도움말","12"
"2021-03-29","날짜 입력","식당 확인","12"
"2021-03-29","","폴백 블록","11"
"2021-03-29","피드백 관리","피드백 관리","8"
"2021-03-29","도움말","셔틀","8"
"2021-03-29","폴백 블록","식당 확인","7"
"2021-03-29","피드백","피드백","6"
"2021-03-29","날씨","날씨","6"
"2021-03-29","","식당 확인","6"
"2021-03-29","날짜 입력","폴백 블록","5"
"2021-03-29","폴백 블록","폴백 블록","4"
"2021-03-29","취소","식당 확인","4"
"2021-03-29","","학식","4"
"2021-03-29","추천","막차","3"
"2021-03-29","학식","폴백 블록","3"
"2021-03-29","추천","학식","3"
"2021-03-29","학식","학식","3"
"2021-03-29","날씨","학식","3"
"2021-03-29","피드백","피드백 관리","3"
"2021-03-29","도움말","날씨","3"
"2021-03-29","막차","도움말","2"
"2021-03-29","","날씨","2"
"2021-03-29","날짜 입력","GetId","2"
"2021-03-29","도움말","추천","2"
"2021-03-29","","셔틀","2"
"2021-03-29","식당 확인","폴백 블록","2"
"2021-03-29","GetId","날씨","2"
"2021-03-29","날짜 입력","취소","2"
"2021-03-29","","학식","2"
"2021-03-29","날씨","셔틀","2"
"2021-03-29","도움말","시설","2"
"2021-03-29","피드백 관리","폴백 블록","2"
"2021-03-29","피드백 관리","GetId","2"
"2021-03-29","시설","학식","2"
"2021-03-29","폴백 블록","식단 등록-중식","2"
"2021-03-29","식단 등록-석식","취소","2"
"2021-03-29","학식","날씨","2"
"2021-03-29","","도움말","2"
"2021-03-29","테스트 도움말","추천","2"
"2021-03-29","시설","번호","2"
"2021-03-29","도움말","막차","2"
"2021-03-29","도움말","피드백","2"
"2021-03-29","셔틀","도움말","2"
"2021-03-30","","학식","182"
"2021-03-30","도움말","학식","112"
"2021-03-30","","도움말","84"
"2021-03-30","","도움말","26"
"2021-03-30","학식","도움말","23"
"2021-03-30","날짜 입력","날짜 입력","21"
"2021-03-30","","학식","20"
"2021-03-30","","웰컴 블록","20"
"2021-03-30","피드백 관리","피드백 관리","18"
"2021-03-30","폴백 블록","학식","18"
"2021-03-30","웰컴 블록","학식","16"
"2021-03-30","","폴백 블록","16"
"2021-03-30","식단 등록-석식","식단 등록-석식","12"
"2021-03-30","식단 등록-중식","식단 등록-석식","12"
"2021-03-30","식단 등록-석식","날짜 입력","12"
"2021-03-30","식단 등록-중식","식단 등록-중식","12"
"2021-03-30","식당 확인","식단 등록-중식","12"
"2021-03-30","식당 확인","식당 확인","12"
"2021-03-30","학식","학식","7"
"2021-03-30","폴백 블록","폴백 블록","7"
"2021-03-30","셔틀","도움말","7"
"2021-03-30","도움말","셔틀","7"
"2021-03-30","도움말","추천","6"
"2021-03-30","날짜 입력","식당 확인","5"
"2021-03-30","도움말","막차","5"
"2021-03-30","피드백","피드백","5"
"2021-03-30","막차","도움말","4"
"2021-03-30","도움말","교내공지","4"
"2021-03-30","","셔틀","4"
"2021-03-30","도움말","날씨","4"
"2021-03-30","날짜 입력","폴백 블록","3"
"2021-03-30","도움말","시설","3"
"2021-03-30","폴백 블록","피드백 관리","3"
"2021-03-30","폴백 블록","식당 확인","3"
"2021-03-30","피드백 관리","폴백 블록","3"
"2021-03-30","교내공지","도움말","3"
"2021-03-30","도움말","피드백","3"
"2021-03-30","피드백","피드백 관리","3"
"2021-03-30","","피드백","2"
"2021-03-30","폴백 블록","셔틀","2"
"2021-03-30","날짜 입력","피드백 관리","2"
"2021-03-30","피드백 관리","식당 확인","2"
"2021-03-30","웰컴 블록","폴백 블록","2"
"2021-03-30","","폴백 블록","2"
"2021-03-30","도움말","번호","2"
"2021-03-30","학식","추천","2"
"2021-03-30","","학식","2"
"2021-03-30","시설","도움말","2"
