"date_id","이전블록이름","블록이름","호출수"
"2021-09-13","학식","도움말","2"
"2021-09-13","폴백 블록","학식","2"
"2021-09-13","도움말","셔틀","2"
"2021-09-13","학식","폴백 블록","2"
"2021-09-14","","학식","117"
"2021-09-14","도움말","학식","46"
"2021-09-14","","도움말","36"
"2021-09-14","","학식","19"
"2021-09-14","","웰컴 블록","14"
"2021-09-14","","도움말","8"
"2021-09-14","학식","도움말","7"
"2021-09-14","웰컴 블록","학식","7"
"2021-09-14","학식","학식","7"
"2021-09-14","","셔틀","6"
"2021-09-14","폴백 블록","학식","4"
"2021-09-14","","폴백 블록","2"
"2021-09-15","","학식","119"
"2021-09-15","도움말","학식","69"
"2021-09-15","","도움말","42"
"2021-09-15","","학식","28"
"2021-09-15","학식","도움말","16"
"2021-09-15","","도움말","15"
"2021-09-15","학식","학식","12"
"2021-09-15","","웰컴 블록","5"
"2021-09-15","","폴백 블록","5"
"2021-09-15","폴백 블록","학식","5"
"2021-09-15","웰컴 블록","학식","4"
"2021-09-15","","셔틀","2"
"2021-09-15","도움말","셔틀","2"
"2021-09-15","학식","추천","2"
"2021-09-16","","학식","124"
"2021-09-16","도움말","학식","42"
"2021-09-16","","도움말","35"
"2021-09-16","","학식","8"
"2021-09-16","","도움말","7"
"2021-09-16","","셔틀","4"
"2021-09-16","학식","도움말","4"
"2021-09-16","폴백 블록","학식","2"
"2021-09-16","도움말","날씨","2"
"2021-09-16","도움말","추천","2"
"2021-09-16","","폴백 블록","2"
"2021-09-17","","학식","80"
"2021-09-17","도움말","학식","36"
"2021-09-17","","도움말","23"
"2021-09-17","","학식","13"
"2021-09-17","학식","도움말","11"
"2021-09-17","","도움말","7"
"2021-09-17","학식","학식","4"
"2021-09-17","폴백 블록","학식","4"
"2021-09-17","","폴백 블록","3"
"2021-09-17","","셔틀","3"
"2021-09-17","","웰컴 블록","3"
"2021-09-17","웰컴 블록","학식","3"
"2021-09-17","지하철 도착 정보","지하철 도착 정보","2"
"2021-09-17","도움말","지하철 도착 정보","2"
"2021-09-17","폴백 블록","셔틀","2"
"2021-09-17","","폴백 블록","2"
"2021-09-17","도움말","셔틀","2"
"2021-09-17","","셔틀","2"
"2021-09-18","","학식","13"
"2021-09-18","도움말","학식","9"
"2021-09-18","","도움말","8"
"2021-09-18","","웰컴 블록","4"
"2021-09-18","","학식","3"
"2021-09-18","웰컴 블록","셔틀","2"
"2021-09-18","웰컴 블록","학식","2"
"2021-09-18","날씨","날씨","2"
"2021-09-20","","학식","4"
"2021-09-20","도움말","학식","2"
"2021-09-21","","학식","7"
"2021-09-22","","학식","8"
"2021-09-22","도움말","학식","6"
"2021-09-22","","도움말","4"
"2021-09-22","학식","도움말","2"
"2021-09-23","","학식","84"
"2021-09-23","도움말","학식","22"
"2021-09-23","","학식","18"
"2021-09-23","","도움말","15"
"2021-09-23","","도움말","5"
"2021-09-23","학식","도움말","4"
"2021-09-23","","웰컴 블록","3"
"2021-09-23","폴백 블록","학식","3"
"2021-09-23","","폴백 블록","3"
"2021-09-23","웰컴 블록","학식","2"
"2021-09-23","학식","학식","2"
"2021-09-24","","학식","93"
"2021-09-24","도움말","학식","31"
"2021-09-24","","도움말","22"
"2021-09-24","","학식","13"
"2021-09-24","","도움말","6"
"2021-09-24","학식 초기화","학식 초기화","6"
"2021-09-24","학식","학식","5"
"2021-09-24","학식","도움말","5"
"2021-09-24","학식 초기화","학식","4"
"2021-09-24","식단 등록-중식","식단 등록-중식","3"
"2021-09-24","학식","학식 초기화","3"
"2021-09-24","폴백 블록","학식","3"
"2021-09-24","식단 등록-석식","날짜 입력","3"
"2021-09-24","날짜 입력","날짜 입력","3"
"2021-09-24","식단 등록-중식","식단 등록-석식","3"
"2021-09-24","식당 확인","식당 확인","3"
"2021-09-24","식당 확인","식단 등록-중식","3"
"2021-09-24","식단 등록-석식","식단 등록-석식","3"
"2021-09-24","날짜 입력","학식","2"
"2021-09-24","","폴백 블록","2"
"2021-09-24","","셔틀","2"
"2021-09-24","도움말","셔틀","2"
"2021-09-25","","학식","29"
"2021-09-25","도움말","학식","17"
"2021-09-25","","도움말","14"
"2021-09-25","","학식","6"
"2021-09-25","학식","학식","3"
"2021-09-25","피드백","피드백","3"
"2021-09-25","코로나 확진자 수","도움말","2"
"2021-09-25","","도움말","2"
"2021-09-25","","날씨","2"
"2021-09-26","","학식","11"
"2021-09-26","도움말","학식","5"
"2021-09-26","","도움말","4"
"2021-09-26","","셔틀","2"
"2021-09-27","","학식","146"
"2021-09-27","도움말","학식","56"
"2021-09-27","","도움말","37"
"2021-09-27","","학식","30"
"2021-09-27","학식","도움말","14"
"2021-09-27","","도움말","12"
"2021-09-27","학식","학식","11"
"2021-09-27","","폴백 블록","7"
"2021-09-27","폴백 블록","학식","7"
"2021-09-27","","셔틀","5"
"2021-09-27","도움말","셔틀","4"
"2021-09-27","","웰컴 블록","3"
"2021-09-27","웰컴 블록","학식","3"
"2021-09-27","추천","학식","2"
"2021-09-27","식단 등록-중식","식단 등록-중식","2"
"2021-09-27","식단 등록-중식","식단 등록-석식","2"
"2021-09-27","식단 등록-석식","식단 등록-석식","2"
"2021-09-27","식당 확인","식당 확인","2"
"2021-09-28","","학식","151"
"2021-09-28","도움말","학식","68"
"2021-09-28","","도움말","48"
"2021-09-28","","학식","23"
"2021-09-28","","도움말","14"
"2021-09-28","학식","학식","11"
"2021-09-28","폴백 블록","학식","10"
"2021-09-28","","폴백 블록","10"
"2021-09-28","학식","도움말","7"
"2021-09-28","식단 등록-중식","식단 등록-중식","5"
"2021-09-28","","셔틀","5"
"2021-09-28","식단 등록-석식","식단 등록-석식","5"
"2021-09-28","식당 확인","식당 확인","5"
"2021-09-28","식당 확인","식단 등록-중식","5"
"2021-09-28","식단 등록-중식","식단 등록-석식","5"
"2021-09-28","식단 등록-석식","날짜 입력","4"
"2021-09-28","날짜 입력","날짜 입력","4"
"2021-09-28","학식","식당 확인","4"
"2021-09-28","","웰컴 블록","3"
"2021-09-28","날씨","학식","2"
"2021-09-28","학식 초기화","학식 초기화","2"
"2021-09-28","도움말","폴백 블록","2"
"2021-09-28","학식","학식 초기화","2"
"2021-09-28","","학식","2"
"2021-09-28","웰컴 블록","학식","2"
"2021-09-28","학식 초기화","학식","2"
"2021-09-29","","학식","161"
"2021-09-29","도움말","학식","58"
"2021-09-29","","도움말","40"
"2021-09-29","","학식","25"
"2021-09-29","학식","학식","13"
"2021-09-29","","도움말","13"
"2021-09-29","학식","도움말","11"
"2021-09-29","식단 등록-중식","식단 등록-중식","7"
"2021-09-29","식당 확인","식당 확인","5"
"2021-09-29","식단 등록-중식","식단 등록-석식","4"
"2021-09-29","폴백 블록","학식","4"
"2021-09-29","식당 확인","식단 등록-중식","3"
"2021-09-29","셔틀","학식","3"
"2021-09-29","날짜 입력","날짜 입력","3"
"2021-09-29","식단 등록-석식","식단 등록-석식","3"
"2021-09-29","","셔틀","3"
"2021-09-29","","폴백 블록","3"
"2021-09-29","식단 등록-석식","날짜 입력","3"
"2021-09-29","도움말","셔틀","2"
"2021-09-29","","학식","2"
"2021-09-29","","식당 확인","2"
"2021-09-29","식단 등록-중식","폴백 블록","2"
"2021-09-29","","학식","2"
"2021-09-29","학식","셔틀","2"
"2021-09-29","폴백 블록","식단 등록-중식","2"
"2021-09-30","","학식","249"
"2021-09-30","도움말","학식","101"
"2021-09-30","","웰컴 블록","64"
"2021-09-30","","학식","59"
"2021-09-30","","도움말","57"
"2021-09-30","웰컴 블록","학식","46"
"2021-09-30","학식","도움말","35"
"2021-09-30","","도움말","30"
"2021-09-30","학식","학식","20"
"2021-09-30","폴백 블록","학식","18"
"2021-09-30","","폴백 블록","12"
"2021-09-30","도움말","셔틀","11"
"2021-09-30","폴백 블록","폴백 블록","9"
"2021-09-30","식단 등록-석식","식단 등록-석식","8"
"2021-09-30","식단 등록-중식","식단 등록-중식","8"
"2021-09-30","학식","폴백 블록","8"
"2021-09-30","도움말","추천","7"
"2021-09-30","날짜 입력","날짜 입력","7"
"2021-09-30","식단 등록-석식","날짜 입력","7"
"2021-09-30","도움말","날씨","7"
"2021-09-30","식단 등록-중식","식단 등록-석식","7"
"2021-09-30","시설","스터디 공부장소","6"
"2021-09-30","추천","도움말","6"
"2021-09-30","식당 확인","식단 등록-중식","6"
"2021-09-30","식당 확인","식당 확인","6"
"2021-09-30","웰컴 블록","폴백 블록","5"
"2021-09-30","날씨","도움말","4"
"2021-09-30","날짜 입력","학식","4"
"2021-09-30","추천","학식","4"
"2021-09-30","추천","시설","3"
"2021-09-30","폴백 블록","추천","3"
"2021-09-30","학식","식당 확인","3"
"2021-09-30","도움말","코로나 확진자 수","3"
"2021-09-30","학식","추천","3"
"2021-09-30","셔틀","도움말","3"
"2021-09-30","폴백 블록","막차","2"
"2021-09-30","도움말","막차","2"
"2021-09-30","코로나 확진자 수","도움말","2"
"2021-09-30","","학식","2"
"2021-09-30","시설","휴게실 및 의료지원센터","2"
"2021-09-30","","학식","2"
"2021-09-30","","학식","2"
"2021-09-30","학식","셔틀","2"
"2021-09-30","셔틀","추천","2"
"2021-09-30","","셔틀","2"
"2021-09-30","웰컴 블록","셔틀","2"
"2021-09-30","학식","날씨","2"
"2021-09-30","웰컴 블록","추천","2"
"2021-09-30","도움말","교내공지","2"
"2021-09-30","폴백 블록","도움말","2"
"2021-09-30","후원","도움말","2"
